ID_0,ISO,NAME_0,ID_12,NAME_12,ID_23,NAME_23,2014_Popul,Poverty_Ra,2014_Pover
163,NGA,Nigeria,19,Kaduna,354,Kachia,324240,0.441328,134111
163,NGA,Nigeria,19,Kaduna,355,Kaduna North,360025,0.125766,26950
163,NGA,Nigeria,19,Kaduna,356,Kaduna South,419620,0.0732599,23244
163,NGA,Nigeria,19,Kaduna,357,Kagarko,368199,0.282521,100723
163,NGA,Nigeria,19,Kaduna,358,Kajuru,227276,0.458673,102509
163,NGA,Nigeria,19,Kaduna,359,Kaura,237455,0.33441,68626
163,NGA,Nigeria,19,Kaduna,360,Kauru,135680,0.447498,60384
163,NGA,Nigeria,19,Kaduna,361,Kubau,320963,0.501238,164117
163,NGA,Nigeria,19,Kaduna,362,Kudan,148960,0.339769,56682
163,NGA,Nigeria,19,Kaduna,363,Lere,393597,0.469436,181672
163,NGA,Nigeria,19,Kaduna,364,Makarfi,156944,0.446568,71101
163,NGA,Nigeria,19,Kaduna,365,Sabon-Ga,498566,0.0927805,28699
163,NGA,Nigeria,19,Kaduna,366,Sanga,175594,0.391669,67534
163,NGA,Nigeria,19,Kaduna,367,Soba,337075,0.361727,122840
163,NGA,Nigeria,19,Kaduna,368,ZangonKa,474953,0.387887,155971
163,NGA,Nigeria,19,Kaduna,369,Zaria,448419,0.122632,21111
163,NGA,Nigeria,20,Kano,370,Ajingi,375488,0.474911,146206
163,NGA,Nigeria,20,Kano,371,Albasu,214704,0.37282,83882
163,NGA,Nigeria,20,Kano,372,Bagwai,155834,0.504444,79892
163,NGA,Nigeria,20,Kano,373,Bebeji,271052,0.516721,136897
163,NGA,Nigeria,20,Kano,374,Bichi,417761,0.446663,174239
163,NGA,Nigeria,20,Kano,375,Bunkure,213667,0.382225,82905
163,NGA,Nigeria,20,Kano,376,Dala,109406,0.0416454,2287
163,NGA,Nigeria,20,Kano,377,Dambatta,323094,0.542313,164527
163,NGA,Nigeria,20,Kano,378,DawakinK,225137,0.287418,57248
163,NGA,Nigeria,20,Kano,379,DawakinT,345506,0.324425,111949
163,NGA,Nigeria,20,Kano,380,Doguwa,198457,0.515725,100701
163,NGA,Nigeria,20,Kano,381,Fagge,859163,0.0045664,4250
163,NGA,Nigeria,20,Kano,382,Gabasawa,292817,0.383645,114972
163,NGA,Nigeria,20,Kano,383,Garko,190827,0.372145,69704
163,NGA,Nigeria,20,Kano,384,Garum Mallam,123837,0.429466,51637
163,NGA,Nigeria,20,Kano,385,Gaya,155372,0.475522,68738
163,NGA,Nigeria,20,Kano,386,Gezawa,658831,0.16758,69056
163,NGA,Nigeria,20,Kano,387,Gwale,434136,0.0738949,4212
163,NGA,Nigeria,20,Kano,388,Gwarzo,215178,0.626513,130229
163,NGA,Nigeria,20,Kano,389,Kabo,146414,0.479729,70175
163,NGA,Nigeria,20,Kano,390,Kano,146092,0.073895,4289
163,NGA,Nigeria,20,Kano,391,Karaye,161337,0.425039,78578
163,NGA,Nigeria,20,Kano,392,Kibiya,148924,0.397793,55368
163,NGA,Nigeria,20,Kano,393,Kiru,270049,0.538549,141476
163,NGA,Nigeria,20,Kano,394,Kumbotso,347129,0.209525,30828
163,NGA,Nigeria,20,Kano,395,Kunchi,129895,0.568824,74403
163,NGA,Nigeria,20,Kano,396,Kura,200413,0.388777,74259
163,NGA,Nigeria,20,Kano,397,Madobi,144378,0.41493,54883
163,NGA,Nigeria,20,Kano,398,Makoda,196135,0.553295,114778
163,NGA,Nigeria,20,Kano,399,Minjibir,280744,0.296762,87943
163,NGA,Nigeria,20,Kano,400,Nassaraw,688688,0.0046208,4290
163,NGA,Nigeria,20,Kano,401,Rano,146594,0.421022,60607
163,NGA,Nigeria,20,Kano,402,RiminGad,112235,0.432385,46347
163,NGA,Nigeria,20,Kano,403,Rogo,278485,0.537266,148642
163,NGA,Nigeria,20,Kano,404,Shanono,173726,0.572632,97955
163,NGA,Nigeria,20,Kano,405,Sumaila,274485,0.521116,139896
163,NGA,Nigeria,20,Kano,406,Takai,293546,0.284742,79542
163,NGA,Nigeria,20,Kano,407,Tarauni,348960,0.0250662,3960
163,NGA,Nigeria,20,Kano,408,Tofa,99621,0.370469,37186
163,NGA,Nigeria,20,Kano,409,Tsanyawa,114336,0.554239,59992
163,NGA,Nigeria,20,Kano,410,Tundun Wada,261540,0.604022,157198
163,NGA,Nigeria,20,Kano,411,Ungogo,897960,0.04821,27397
163,NGA,Nigeria,20,Kano,412,Warawa,269683,0.167775,31827
163,NGA,Nigeria,20,Kano,413,Wudil,286873,0.305513,69031
163,NGA,Nigeria,21,Katsina,414,Bakori,178782,0.637648,113875
163,NGA,Nigeria,21,Katsina,415,Batagarawa,232825,0.619954,129657
163,NGA,Nigeria,21,Katsina,416,Batsari,237998,0.546717,132147
163,NGA,Nigeria,21,Katsina,417,Baure,242139,0.619598,140288
163,NGA,Nigeria,21,Katsina,418,Bindawa,167759,0.62431,104897
163,NGA,Nigeria,21,Katsina,419,Charanchi,145725,0.45026,74169
163,NGA,Nigeria,21,Katsina,420,Dandume,168728,0.619865,105654
163,NGA,Nigeria,21,Katsina,421,Danja,140215,0.485419,67773
163,NGA,Nigeria,21,Katsina,422,Danmusa,138941,0.675839,88843
163,NGA,Nigeria,21,Katsina,423,Daura,253308,0.507003,108385
163,NGA,Nigeria,21,Katsina,424,Dutsi,139402,0.592654,81984
163,NGA,Nigeria,21,Katsina,425,Dutsin-M,247361,0.143822,17708
163,NGA,Nigeria,21,Katsina,426,Faskari,243388,0.614693,149317
163,NGA,Nigeria,21,Katsina,427,Funtua,331921,0.590062,141817
163,NGA,Nigeria,21,Katsina,428,Ingawa,189653,0.626323,114640
163,NGA,Nigeria,21,Katsina,429,Jibia,218131,0.56753,110348
163,NGA,Nigeria,21,Katsina,430,Kafur,241125,0.573031,138404
163,NGA,Nigeria,21,Katsina,431,Kaita,235491,0.71218,169095
163,NGA,Nigeria,21,Katsina,432,Kankara,292611,0.721274,211270
163,NGA,Nigeria,21,Katsina,433,Kankiya,231897,0.404326,95679
163,NGA,Nigeria,21,Katsina,434,Katsina (K),484329,0.299927,89130
163,NGA,Nigeria,21,Katsina,435,Kurfi,143811,0.457288,64533
163,NGA,Nigeria,21,Katsina,436,Kusada,134336,0.53703,74432
163,NGA,Nigeria,21,Katsina,437,Mai'Adua,300081,0.551059,138710
163,NGA,Nigeria,21,Katsina,438,Malumfashi,245238,0.576939,128661
163,NGA,Nigeria,21,Katsina,439,Mani,226971,0.647619,147177
163,NGA,Nigeria,21,Katsina,440,Mashi,211017,0.595057,119371
163,NGA,Nigeria,21,Katsina,441,Matazu,131017,0.416666,53573
163,NGA,Nigeria,21,Katsina,442,Musawa,202841,0.621641,122493
163,NGA,Nigeria,21,Katsina,443,Rimi,231428,0.686185,159872
163,NGA,Nigeria,21,Katsina,444,Sabuwa,150474,0.498714,76822
163,NGA,Nigeria,21,Katsina,445,Safana,173773,0.38578,52788
163,NGA,Nigeria,21,Katsina,446,Sandamu,216085,0.583704,118061
163,NGA,Nigeria,21,Katsina,447,Zango,217949,0.558352,117828
163,NGA,Nigeria,22,Kebbi,448,Aleiro,195618,0.264992,38625
163,NGA,Nigeria,22,Kebbi,449,Arewa,332911,0.340692,113690
163,NGA,Nigeria,22,Kebbi,450,Argungu,252817,0.262086,59126
163,NGA,Nigeria,22,Kebbi,451,Augie,268777,0.332981,88829
163,NGA,Nigeria,22,Kebbi,452,Bagudo,308394,0.412776,120422
163,NGA,Nigeria,22,Kebbi,453,BirninKe,313569,0.199913,31936
163,NGA,Nigeria,22,Kebbi,454,Bunza,134172,0.302618,38473
163,NGA,Nigeria,22,Kebbi,455,Dandi,217683,0.351707,71177
163,NGA,Nigeria,22,Kebbi,456,Danko Wasagu,281969,0.506168,140350
163,NGA,Nigeria,22,Kebbi,457,Fakai,134684,0.456416,57748
163,NGA,Nigeria,22,Kebbi,458,Gwandu,270740,0.391078,100148
163,NGA,Nigeria,22,Kebbi,459,Jega,162551,0.309662,38692
163,NGA,Nigeria,22,Kebbi,460,Kalgo,70512,0.255931,18144
163,NGA,Nigeria,22,Kebbi,461,Koko/Bes,171998,0.271169,45514
163,NGA,Nigeria,22,Kebbi,462,Maiyama,240888,0.26285,65505
163,NGA,Nigeria,22,Kebbi,463,Ngaski,148437,0.346715,56197
163,NGA,Nigeria,22,Kebbi,464,Sakaba,117210,0.432328,51671
163,NGA,Nigeria,22,Kebbi,465,Shanga,126662,0.455213,57430
163,NGA,Nigeria,22,Kebbi,466,Suru,171098,0.293884,50419
163,NGA,Nigeria,22,Kebbi,467,Yauri,75370,0.291544,22105
163,NGA,Nigeria,22,Kebbi,468,Zuru,159716,0.362035,51528
163,NGA,Nigeria,23,Kogi,469,Adavi,488112,0.204577,43806
163,NGA,Nigeria,23,Kogi,470,Ajaokuta,184417,0.26163,39616
163,NGA,Nigeria,23,Kogi,471,Ankpa,352259,0.22,63591
163,NGA,Nigeria,23,Kogi,472,Bassa,185941,0.196281,34075
163,NGA,Nigeria,23,Kogi,473,Dekina,313610,0.186844,56992
163,NGA,Nigeria,23,Kogi,474,Ibaji,154281,0.327671,47910
163,NGA,Nigeria,23,Kogi,475,Idah,50503,0.21006,9333
163,NGA,Nigeria,23,Kogi,476,Igalamela-Odolu,244063,0.310747,52475
163,NGA,Nigeria,23,Kogi,477,Ijumu,99908,0.112946,9783
163,NGA,Nigeria,23,Kogi,478,Kabba/Bu,217666,0.209393,34433
163,NGA,Nigeria,23,Kogi,479,Kotonkar,138891,0.0736427,9811
163,NGA,Nigeria,23,Kogi,480,Lokoja,306620,0.238468,52895
163,NGA,Nigeria,23,Kogi,481,Mopa-Muro,60633,0.151615,9093
163,NGA,Nigeria,23,Kogi,482,Ofu,210388,0.24967,48740
163,NGA,Nigeria,23,Kogi,483,Ogori/Magongo,41777,0.19422,7879
163,NGA,Nigeria,23,Kogi,484,Okehi,399188,0.175664,56790
163,NGA,Nigeria,23,Kogi,485,Okene,65813,0.29755,17015
163,NGA,Nigeria,23,Kogi,486,Olamabor,232773,0.364722,81846
163,NGA,Nigeria,23,Kogi,487,Omala,138340,0.222057,29121
163,NGA,Nigeria,23,Kogi,488,Yagba East,191024,0.226439,37019
163,NGA,Nigeria,23,Kogi,489,Yagba West,162125,0.22514,32214
163,NGA,Nigeria,24,Kwara,490,Asa,502879,0.282319,51453
163,NGA,Nigeria,24,Kwara,491,Baruten,268566,0.508373,129704
163,NGA,Nigeria,24,Kwara,492,Edu,241574,0.198864,46099
163,NGA,Nigeria,24,Kwara,493,Ekiti,76459,0.123531,6797
163,NGA,Nigeria,24,Kwara,494,Ifelodun,256550,0.237577,56668
163,NGA,Nigeria,24,Kwara,495,Ilorin East,283520,0.175634,19852
163,NGA,Nigeria,24,Kwara,496,Ilorin South,139126,0.173853,13291
163,NGA,Nigeria,24,Kwara,497,IlorinWe,346437,0.0909482,11962
163,NGA,Nigeria,24,Kwara,498,Irepodun,168177,0.0983241,18104
163,NGA,Nigeria,24,Kwara,499,Isin,96146,0.141478,11446
163,NGA,Nigeria,24,Kwara,500,Kaiama,161034,0.409148,63049
163,NGA,Nigeria,24,Kwara,501,Moro,143990,0.261293,35340
163,NGA,Nigeria,24,Kwara,502,Offa,148774,0.110692,6005
163,NGA,Nigeria,24,Kwara,503,Oke-Ero,91569,0.110866,6823
163,NGA,Nigeria,24,Kwara,504,Oyun,127681,0.183168,15649
163,NGA,Nigeria,24,Kwara,505,Pategi,139239,0.217553,25902
163,NGA,Nigeria,25,Lagos,506,Agege,589257,0.0357773,24538
163,NGA,Nigeria,25,Lagos,507,Ajeromi/Ifelodun,491394,0.0361784,22719
163,NGA,Nigeria,25,Lagos,508,Alimosho,1401650,0.0368805,54172
163,NGA,Nigeria,25,Lagos,509,Amuwo Odofin,774517,0.146539,32548
163,NGA,Nigeria,25,Lagos,510,Apapa,917687,0.0656498,59606
163,NGA,Nigeria,25,Lagos,511,Badagary,324195,0.157737,37900
163,NGA,Nigeria,25,Lagos,512,Epe,248595,0.193909,38988
163,NGA,Nigeria,25,Lagos,513,Eti-Osa,356110,0.0420293,14863
163,NGA,Nigeria,25,Lagos,514,Ibeju/Lekki,129968,0.172544,12575
163,NGA,Nigeria,25,Lagos,515,Ifako/Ijaye,573545,0.0457305,24654
163,NGA,Nigeria,25,Lagos,516,Ikeja,758097,0.0337685,27886
163,NGA,Nigeria,25,Lagos,517,Ikorodu,713549,0.0527858,20609
163,NGA,Nigeria,25,Lagos,518,Kosofe,881606,0.028668,28611
163,NGA,Nigeria,25,Lagos,519,LagosIsland,685574,0.120465,44957
163,NGA,Nigeria,25,Lagos,520,Mainland,898686,0.054809,50088
163,NGA,Nigeria,25,Lagos,521,Mushin,437021,0.0449922,13509
163,NGA,Nigeria,25,Lagos,522,Ojo,753784,0.07139,22412
163,NGA,Nigeria,25,Lagos,523,Oshodi/Isolo,615906,0.0284404,18928
163,NGA,Nigeria,25,Lagos,524,Shomolu,684487,0.069984,22721
163,NGA,Nigeria,25,Lagos,525,Surulere,1049980,0.0538282,46475
163,NGA,Nigeria,26,Nassarawa,526,Akwanga,117913,0.333239,35363
163,NGA,Nigeria,26,Nassarawa,527,Awe,137231,0.399076,54805
163,NGA,Nigeria,26,Nassarawa,528,Doma,157592,0.364976,56537
163,NGA,Nigeria,26,Nassarawa,529,Karu,348300,0.187877,51958
163,NGA,Nigeria,26,Nassarawa,530,Keana,96785,0.38315,36178
163,NGA,Nigeria,26,Nassarawa,531,Keffi,119421,0.219204,17574
163,NGA,Nigeria,26,Nassarawa,532,Kokona,139279,0.338442,41742
163,NGA,Nigeria,26,Nassarawa,533,Lafia,456697,0.424545,120232
163,NGA,Nigeria,26,Nassarawa,534,Nasarawa,246895,0.36466,88184
163,NGA,Nigeria,26,Nassarawa,535,Nassarawa Egon,166837,0.318434,52334
163,NGA,Nigeria,26,Nassarawa,536,Obi,173219,0.334119,55391
163,NGA,Nigeria,26,Nassarawa,537,Toto,134689,0.211939,30315
163,NGA,Nigeria,26,Nassarawa,538,Wamba,88838,0.402768,31850
163,NGA,Nigeria,27,Niger,539,Agaie,159433,0.170477,26362
163,NGA,Nigeria,27,Niger,540,Agwara,108581,0.355481,35128
163,NGA,Nigeria,27,Niger,541,Bida,240860,0.0187686,5264
163,NGA,Nigeria,27,Niger,542,Borgu,213960,0.477782,96129
163,NGA,Nigeria,27,Niger,543,Bosso,288709,0.173812,38324
163,NGA,Nigeria,27,Niger,544,Chanchaga,186261,0.167568,9776
163,NGA,Nigeria,27,Niger,545,Edati,44872,0.0636634,2774
163,NGA,Nigeria,27,Niger,546,Gbako,166948,0.0875463,13784
163,NGA,Nigeria,27,Niger,547,Gurara,162707,0.232443,32174
163,NGA,Nigeria,27,Niger,548,Katcha,131527,0.167227,22261
163,NGA,Nigeria,27,Niger,549,Kontogur,219323,0.527461,91552
163,NGA,Nigeria,27,Niger,550,Lapai,154856,0.231841,35280
163,NGA,Nigeria,27,Niger,551,Lavun,416124,0.104131,35262
163,NGA,Nigeria,27,Niger,552,Magama,199891,0.418301,83567
163,NGA,Nigeria,27,Niger,553,Mariga,244034,0.529302,129571
163,NGA,Nigeria,27,Niger,554,Mashegu,269644,0.327244,89672
163,NGA,Nigeria,27,Niger,555,Mokwa,277022,0.213771,59258
163,NGA,Nigeria,27,Niger,556,Muya,117820,0.434012,52254
163,NGA,Nigeria,27,Niger,557,Paikoro,201318,0.372454,70492
163,NGA,Nigeria,27,Niger,558,Rafi,212510,0.341138,74878
163,NGA,Nigeria,27,Niger,559,Rijau,207175,0.306211,60056
163,NGA,Nigeria,27,Niger,560,Shiroro,303053,0.416056,129337
163,NGA,Nigeria,27,Niger,561,Suleja,127264,0.0581671,3180
163,NGA,Nigeria,27,Niger,562,Tafa,178332,0.0619946,6197
163,NGA,Nigeria,27,Niger,563,Wushishi,103882,0.11953,12834
163,NGA,Nigeria,28,Ogun,564,Abeokuta South,366366,0.1153,37273
163,NGA,Nigeria,28,Ogun,565,AbeokutaNorth,186987,0.363582,59105
163,NGA,Nigeria,28,Ogun,566,AdoOdo/Ota,607338,0.140876,57731
163,NGA,Nigeria,28,Ogun,567,EgbadoNorth,214792,0.333028,71498
163,NGA,Nigeria,28,Ogun,568,EgbadoSouth,208173,0.201008,39608
163,NGA,Nigeria,28,Ogun,569,Ewekoro,69850,0.255025,17791
163,NGA,Nigeria,28,Ogun,570,Ifo,651836,0.160514,56180
163,NGA,Nigeria,28,Ogun,571,Ijebu North-East,76451,0.266343,21402
163,NGA,Nigeria,28,Ogun,572,IjebuEast,164620,0.170937,31661
163,NGA,Nigeria,28,Ogun,573,IjebuNorth,366503,0.280032,99061
163,NGA,Nigeria,28,Ogun,574,IjebuOde,214411,0.245275,42282
163,NGA,Nigeria,28,Ogun,575,Ikenne,156117,0.317875,50384
163,NGA,Nigeria,28,Ogun,576,Imeko-Afon,79908,0.385935,28272
163,NGA,Nigeria,28,Ogun,577,Ipokia,133185,0.183927,21899
163,NGA,Nigeria,28,Ogun,578,Obafemi-Owode,340124,0.30004,80662
163,NGA,Nigeria,28,Ogun,579,Odeda,120963,0.322793,36538
163,NGA,Nigeria,28,Ogun,580,Odogbolu,167917,0.292542,47754
163,NGA,Nigeria,28,Ogun,581,OgunWaterside,101153,0.163876,14342
163,NGA,Nigeria,28,Ogun,582,Remo-North,70772,0.418322,28985
163,NGA,Nigeria,28,Ogun,583,Shagamu,331892,0.202764,49675
163,NGA,Nigeria,29,Ondo,584,Akoko North-East,252170,0.12273,15218
163,NGA,Nigeria,29,Ondo,585,Akoko South-East,102417,0.133616,12577
163,NGA,Nigeria,29,Ondo,586,Akoko South-West,257586,0.159289,26746
163,NGA,Nigeria,29,Ondo,587,AkokoNorthWest,257849,0.0853471,19338
163,NGA,Nigeria,29,Ondo,588,Akure North,264065,0.140573,21996
163,NGA,Nigeria,29,Ondo,589,Akure South,425798,0.103371,19097
163,NGA,Nigeria,29,Ondo,590,Ese-Odo,170914,0.216569,34361
163,NGA,Nigeria,29,Ondo,591,Idanre,162411,0.179034,30605
163,NGA,Nigeria,29,Ondo,592,Ifedore,184478,0.131991,25591
163,NGA,Nigeria,29,Ondo,593,IlajeEseodo,332336,0.120707,42000
163,NGA,Nigeria,29,Ondo,594,IleOluji/Okeigbo,100253,0.254574,21351
163,NGA,Nigeria,29,Ondo,595,Irele,151208,0.153272,22069
163,NGA,Nigeria,29,Ondo,596,Odigbo,288999,0.139469,37906
163,NGA,Nigeria,29,Ondo,597,Okitipupa,300508,0.106396,30191
163,NGA,Nigeria,29,Ondo,598,Ondo East,65751,0.204754,13877
163,NGA,Nigeria,29,Ondo,599,Ondo West,189645,0.217701,27266
163,NGA,Nigeria,29,Ondo,600,Ose,183191,0.160298,27662
163,NGA,Nigeria,29,Ondo,601,Owo,276539,0.184039,42275
163,NGA,Nigeria,30,Osun,602,Atakumosa East,407405,0.138562,49460
163,NGA,Nigeria,30,Osun,603,Atakumosa West,109139,0.192619,19594
163,NGA,Nigeria,30,Osun,604,Ayedaade,229130,0.196677,45084
163,NGA,Nigeria,30,Osun,605,Ayedire,49408,0.255867,12399
163,NGA,Nigeria,30,Osun,606,Boluwaduro,70572,0.159915,12627
163,NGA,Nigeria,30,Osun,607,Boripe,80146,0.170254,16067
163,NGA,Nigeria,30,Osun,608,Ede North,59792,0.4809,26809
163,NGA,Nigeria,30,Osun,609,Ede South,57857,0.386285,23568
163,NGA,Nigeria,30,Osun,610,Egbedore,217011,0.453335,66856
163,NGA,Nigeria,30,Osun,611,Ejigbo,178860,0.434318,74523
163,NGA,Nigeria,30,Osun,612,Ife East,57647,0.175702,10394
163,NGA,Nigeria,30,Osun,613,Ife North,578172,0.231487,93636
163,NGA,Nigeria,30,Osun,614,Ife South,147621,0.201104,28653
163,NGA,Nigeria,30,Osun,615,IfeCentral,58276,0.179594,10548
163,NGA,Nigeria,30,Osun,616,Ifedayo,34908,0.0882916,2363
163,NGA,Nigeria,30,Osun,617,Ifelodun,247420,0.198179,48090
163,NGA,Nigeria,30,Osun,618,Ila,108441,0.106733,11492
163,NGA,Nigeria,30,Osun,619,Ilesha East,92773,0.111057,8999
163,NGA,Nigeria,30,Osun,620,Ilesha West,158513,0.141802,15535
163,NGA,Nigeria,30,Osun,621,Irepodun,67745,0.352868,22109
163,NGA,Nigeria,30,Osun,622,Irewole,350286,0.113635,28866
163,NGA,Nigeria,30,Osun,623,Isokan,10070,0.114867,1068
163,NGA,Nigeria,30,Osun,624,Iwo,307680,0.217143,72185
163,NGA,Nigeria,30,Osun,625,Obokun,196154,0.0875569,16059
163,NGA,Nigeria,30,Osun,626,Odo0tin,148444,0.20284,28074
163,NGA,Nigeria,30,Osun,627,Ola-Oluwa,98602,0.405134,38487
163,NGA,Nigeria,30,Osun,628,Olorunda,288677,0.256921,57225
163,NGA,Nigeria,30,Osun,629,Oriade,230229,0.132935,28012
163,NGA,Nigeria,30,Osun,630,Orolu,205598,0.324447,60428
163,NGA,Nigeria,30,Osun,631,Osogbo,77189,0.391907,19248
163,NGA,Nigeria,31,Oyo,632,Afijio,162342,0.197316,29240
163,NGA,Nigeria,31,Oyo,633,Akinyele,271506,0.0994799,20688
163,NGA,Nigeria,31,Oyo,634,Atiba,187884,0.453231,77616
163,NGA,Nigeria,31,Oyo,635,Atisbo,113935,0.31464,31335
163,NGA,Nigeria,31,Oyo,636,Egbeda,433215,0.0723158,23456
163,NGA,Nigeria,31,Oyo,637,IbadanNorth-East,426041,0.04922,21118
163,NGA,Nigeria,31,Oyo,638,IbadanNorth-West,199364,0.0642175,10824
163,NGA,Nigeria,31,Oyo,639,IbadanNorth,390318,0.0516213,18766
163,NGA,Nigeria,31,Oyo,640,IbadanSouth-East,449103,0.0537036,26405
163,NGA,Nigeria,31,Oyo,641,IbadanSouth-West,377886,0.0602261,20440
163,NGA,Nigeria,31,Oyo,642,Ibarapa Central,154511,0.392689,49406
163,NGA,Nigeria,31,Oyo,643,Ibarapa East,137748,0.350408,47575
163,NGA,Nigeria,31,Oyo,644,Ibarapa North,120349,0.373542,44650
163,NGA,Nigeria,31,Oyo,645,Ido,128756,0.271341,25400
163,NGA,Nigeria,31,Oyo,646,Irepo,159696,0.450977,71961
163,NGA,Nigeria,31,Oyo,647,Iseyin,329399,0.368181,106455
163,NGA,Nigeria,31,Oyo,648,Itesiwaju,145665,0.312545,43407
163,NGA,Nigeria,31,Oyo,649,Iwajowa,115115,0.410102,45521
163,NGA,Nigeria,31,Oyo,650,Kajola,234083,0.342715,71166
163,NGA,Nigeria,31,Oyo,651,Lagelu,164334,0.108543,13683
163,NGA,Nigeria,31,Oyo,652,Ogbomosho North,275076,0.388102,76323
163,NGA,Nigeria,31,Oyo,653,Ogbomosho South,137253,0.459666,50955
163,NGA,Nigeria,31,Oyo,654,Ogo-Oluw,105628,0.471935,49975
163,NGA,Nigeria,31,Oyo,655,Olorunsogo,98482,0.411972,35118
163,NGA,Nigeria,31,Oyo,656,Oluyole,322618,0.207546,50145
163,NGA,Nigeria,31,Oyo,657,Ona-Ara,417239,0.109377,28270
163,NGA,Nigeria,31,Oyo,658,Orelope,130907,0.388727,44929
163,NGA,Nigeria,31,Oyo,659,Ori-Ire,164989,0.454755,71166
163,NGA,Nigeria,31,Oyo,660,Oyo East,182821,0.312052,29719
163,NGA,Nigeria,31,Oyo,661,Oyo West,186022,0.277706,28872
163,NGA,Nigeria,31,Oyo,662,Saki East,353794,0.213408,31778
163,NGA,Nigeria,31,Oyo,663,Saki West,167257,0.317332,36178
163,NGA,Nigeria,31,Oyo,664,Surulere,183618,0.465335,85132
163,NGA,Nigeria,32,Plateau,665,Barkin Ladi,193333,0.242348,45626
163,NGA,Nigeria,32,Plateau,666,Bassa,196149,0.476481,95722
163,NGA,Nigeria,32,Plateau,667,Bokkos,194073,0.477561,88645
163,NGA,Nigeria,32,Plateau,668,Jos East,135572,0.393694,56714
163,NGA,Nigeria,32,Plateau,669,Jos North,763071,0.3488,202736
163,NGA,Nigeria,32,Plateau,670,Jos South,266161,0.347246,81001
163,NGA,Nigeria,32,Plateau,671,Kanam,245741,0.428487,103815
163,NGA,Nigeria,32,Plateau,672,Kanke,203638,0.479184,97693
163,NGA,Nigeria,32,Plateau,673,Langtang North,160738,0.647918,103695
163,NGA,Nigeria,32,Plateau,674,Langtang South,125249,0.519485,65919
163,NGA,Nigeria,32,Plateau,675,Mangu,361576,0.34727,122285
163,NGA,Nigeria,32,Plateau,676,Mikang,106046,0.548764,59476
163,NGA,Nigeria,32,Plateau,677,Pankshin,196240,0.413344,80788
163,NGA,Nigeria,32,Plateau,678,Qua'anpa,221252,0.417112,90549
163,NGA,Nigeria,32,Plateau,679,Riyom,154546,0.302109,46760
163,NGA,Nigeria,32,Plateau,680,Shendam,251442,0.437681,110340
163,NGA,Nigeria,32,Plateau,681,Wase,280969,0.553969,161185
163,NGA,Nigeria,33,Rivers,682,Abua/Odu,316798,0.0927481,25463
163,NGA,Nigeria,33,Rivers,683,Ahoada East,183348,0.0578282,10015
163,NGA,Nigeria,33,Rivers,684,Ahoada West,270004,0.0516619,11564
163,NGA,Nigeria,33,Rivers,685,Akukutor,55766,0.242846,12630
163,NGA,Nigeria,33,Rivers,686,Andoni/O,136205,0.210137,25826
163,NGA,Nigeria,33,Rivers,687,Asari-To,172805,0.0842395,14809
163,NGA,Nigeria,33,Rivers,688,Bonny,247124,0.172888,26421
163,NGA,Nigeria,33,Rivers,689,Degema,281488,0.237719,46431
163,NGA,Nigeria,33,Rivers,690,Eleme,203851,0.425921,75236
163,NGA,Nigeria,33,Rivers,691,Emuoha,253344,0.135921,33227
163,NGA,Nigeria,33,Rivers,692,Etche,194683,0.135812,26461
163,NGA,Nigeria,33,Rivers,693,Gokana,229096,0.377893,100813
163,NGA,Nigeria,33,Rivers,694,Ikwerre,248595,0.152913,35759
163,NGA,Nigeria,33,Rivers,695,Khana,354822,0.437955,153040
163,NGA,Nigeria,33,Rivers,696,Obio/Akp,776208,0.0507827,30186
163,NGA,Nigeria,33,Rivers,697,Ogba/Egbe,307756,0.024444,5554
163,NGA,Nigeria,33,Rivers,698,Ogu/Bolo,21424,0.638137,12087
163,NGA,Nigeria,33,Rivers,699,Okrika,170961,0.452848,43415
163,NGA,Nigeria,33,Rivers,700,Omumma,141984,0.129782,18694
163,NGA,Nigeria,33,Rivers,701,Opobo/Nkoro,156934,0.325261,51011
163,NGA,Nigeria,33,Rivers,702,Oyigbo,212721,0.355238,41499
163,NGA,Nigeria,33,Rivers,703,Port Harcourt,646054,0.126685,41799
163,NGA,Nigeria,33,Rivers,704,Tai,110880,0.592875,70666
163,NGA,Nigeria,34,Sokoto,705,Binji,120902,0.202432,26792
163,NGA,Nigeria,34,Sokoto,706,Bodinga,179892,0.11601,16347
163,NGA,Nigeria,34,Sokoto,707,Dange-Shuni,130253,0.168983,16558
163,NGA,Nigeria,34,Sokoto,708,Gada,199241,0.294173,58141
163,NGA,Nigeria,34,Sokoto,709,Goronyo,207245,0.219738,42753
163,NGA,Nigeria,34,Sokoto,710,Gudu,152447,0.329715,45754
163,NGA,Nigeria,34,Sokoto,711,Gwadabaw,344099,0.149638,35390
163,NGA,Nigeria,34,Sokoto,712,Illela,291648,0.293193,87394
163,NGA,Nigeria,34,Sokoto,713,Isa,175207,0.312675,56325
163,NGA,Nigeria,34,Sokoto,714,Kebbe,156700,0.348485,53491
163,NGA,Nigeria,34,Sokoto,715,Kware,186419,0.0691704,9282
163,NGA,Nigeria,34,Sokoto,716,Rabah,228453,0.260651,53827
163,NGA,Nigeria,34,Sokoto,717,Sabon Birni,243107,0.238622,54107
163,NGA,Nigeria,34,Sokoto,718,Shagari,120308,0.295899,35798
